id,observed_on,quality_grade,captive_cultivated,latitude,longitude,scientific_name,common_name
74907012,2021-04-22,research,false,37.8999866667,-122.0677555,Battus philenor,Pipevine Swallowtail
74909934,2021-04-22,research,false,23.1959829539,-106.4238776423,Battus philenor philenor,
74932255,2021-04-22,research,false,30.1616028333,-97.7520133333,Battus philenor,Pipevine Swallowtail
74935330,2021-04-20,research,false,29.8220966667,-99.5822133333,Battus philenor,Pipevine Swallowtail
74938631,2021-04-23,research,false,35.7796915906,-78.6739476985,Battus philenor,Pipevine Swallowtail
74938874,2021-04-22,research,false,37.9782166667,-122.61435,Battus philenor,Pipevine Swallowtail
74946667,2021-04-23,research,false,30.1855989453,-97.874557553,Battus philenor,Pipevine Swallowtail
74949876,2021-04-21,research,false,30.2420233333,-98.6054233333,Battus philenor,Pipevine Swallowtail
74952352,2021-04-23,research,false,38.6002366667,-121.322395,Battus philenor,Pipevine Swallowtail
74953950,2021-04-23,research,false,40.5742085,-122.361067,Battus philenor,Pipevine Swallowtail
74963051,2021-04-23,research,false,33.093525,-87.0586388333,Battus philenor,Pipevine Swallowtail
74963312,2021-04-23,research,false,29.473760496,-97.2609229195,Battus philenor,Pipevine Swallowtail
74966431,2021-04-23,research,false,34.6521947861,-86.3287536864,Battus philenor,Pipevine Swallowtail
74967628,2021-04-23,research,false,37.9552883333,-122.3216333333,Battus philenor,Pipevine Swallowtail
74971178,2021-04-23,research,false,34.090954,-81.122238,Battus philenor,Pipevine Swallowtail
74973278,2021-04-23,research,false,37.9117878221,-122.3862110932,Battus philenor hirsuta,California Pipevine Swallowtail
74976851,2021-04-23,research,false,37.9153533333,-122.1227721667,Battus philenor,Pipevine Swallowtail
74981926,2021-04-23,research,false,29.7817420959,-98.7125854492,Battus philenor,Pipevine Swallowtail
74982477,2021-04-23,research,false,38.6314553538,-121.2742851658,Battus philenor hirsuta,California Pipevine Swallowtail
74983211,2021-04-23,research,false,29.7353604524,-98.4672524872,Battus philenor,Pipevine Swallowtail
74984892,2021-04-23,research,false,39.7606582642,-121.7984848022,Battus philenor,Pipevine Swallowtail
74987116,2021-04-23,research,false,38.4454105609,-122.6176861023,Battus philenor,Pipevine Swallowtail
74988995,2021-04-08,research,false,39.7813757473,-121.7478456554,Battus philenor hirsuta,California Pipevine Swallowtail
74990118,2021-04-04,research,false,38.5390279492,-121.7639719499,Battus philenor hirsuta,California Pipevine Swallowtail
74993078,2021-04-13,research,false,39.5952754177,-121.5507859342,Battus philenor hirsuta,California Pipevine Swallowtail
74994493,2021-04-21,research,false,30.3076531029,-98.243057251,Battus philenor,Pipevine Swallowtail
